code,year,population,month,vlookup
NV,1991,1296172,2,NV+1991+2
NH,1991,1109929,2,NH+1991+2
NJ,1991,7814676,2,NJ+1991+2
NM,1991,1555305,2,NM+1991+2
NY,1991,18122510,2,NY+1991+2
NC,1991,6784280,2,NC+1991+2
ND,1991,635753,2,ND+1991+2
OH,1991,10945762,2,OH+1991+2
OK,1991,3175440,2,OK+1991+2
OR,1991,2928507,2,OR+1991+2
PA,1991,11982164,2,PA+1991+2
RI,1991,1010649,2,RI+1991+2
SC,1991,3570404,2,SC+1991+2
SD,1991,703669,2,SD+1991+2
TN,1991,4966587,2,TN+1991+2
TX,1991,17398005,2,TX+1991+2
UT,1991,1779780,2,UT+1991+2
VT,1991,568606,2,VT+1991+2
VA,1991,6301217,2,VA+1991+2
WA,1991,5025624,2,WA+1991+2
WV,1991,1798735,2,WV+1991+2
WI,1991,4964343,2,WI+1991+2
WY,1991,459260,2,WY+1991+2
PR,1991,,2,PR+1991+2
AL,1991,4099156,3,AL+1991+3
AK,1991,570193,3,AK+1991+3
AZ,1991,3788576,3,AZ+1991+3
AR,1991,2383144,3,AR+1991+3
CA,1991,30470736,3,CA+1991+3
CO,1991,3387119,3,CO+1991+3
CT,1991,3302895,3,CT+1991+3
DE,1991,683080,3,DE+1991+3
DC,1991,600870,3,DC+1991+3
FL,1991,13369798,3,FL+1991+3
GA,1991,6653005,3,GA+1991+3
HI,1991,1136754,3,HI+1991+3
ID,1991,1041316,3,ID+1991+3
IL,1991,11568964,3,IL+1991+3
IN,1991,5616388,3,IN+1991+3
IA,1991,2797613,3,IA+1991+3
KS,1991,2498722,3,KS+1991+3
KY,1991,3722328,3,KY+1991+3
LA,1991,4253279,3,LA+1991+3
ME,1991,1237081,3,ME+1991+3
MD,1991,4867641,3,MD+1991+3
MA,1991,6018470,3,MA+1991+3
MI,1991,9400446,3,MI+1991+3
MN,1991,4440859,3,MN+1991+3
MS,1991,2598733,3,MS+1991+3
MO,1991,5170800,3,MO+1991+3
MT,1991,809680,3,MT+1991+3
NE,1991,1595919,3,NE+1991+3
NV,1991,1296172,3,NV+1991+3
NH,1991,1109929,3,NH+1991+3
NJ,1991,7814676,3,NJ+1991+3
NM,1991,1555305,3,NM+1991+3
NY,1991,18122510,3,NY+1991+3
NC,1991,6784280,3,NC+1991+3
ND,1991,635753,3,ND+1991+3
OH,1991,10945762,3,OH+1991+3
OK,1991,3175440,3,OK+1991+3
OR,1991,2928507,3,OR+1991+3
PA,1991,11982164,3,PA+1991+3
RI,1991,1010649,3,RI+1991+3
SC,1991,3570404,3,SC+1991+3
SD,1991,703669,3,SD+1991+3
TN,1991,4966587,3,TN+1991+3
TX,1991,17398005,3,TX+1991+3
UT,1991,1779780,3,UT+1991+3
VT,1991,568606,3,VT+1991+3
VA,1991,6301217,3,VA+1991+3
WA,1991,5025624,3,WA+1991+3
WV,1991,1798735,3,WV+1991+3
WI,1991,4964343,3,WI+1991+3
WY,1991,459260,3,WY+1991+3
PR,1991,,3,PR+1991+3
AL,1991,4099156,4,AL+1991+4
AK,1991,570193,4,AK+1991+4
AZ,1991,3788576,4,AZ+1991+4
AR,1991,2383144,4,AR+1991+4
CA,1991,30470736,4,CA+1991+4
CO,1991,3387119,4,CO+1991+4
CT,1991,3302895,4,CT+1991+4
DE,1991,683080,4,DE+1991+4
DC,1991,600870,4,DC+1991+4
FL,1991,13369798,4,FL+1991+4
GA,1991,6653005,4,GA+1991+4
HI,1991,1136754,4,HI+1991+4
ID,1991,1041316,4,ID+1991+4
IL,1991,11568964,4,IL+1991+4
IN,1991,5616388,4,IN+1991+4
IA,1991,2797613,4,IA+1991+4
KS,1991,2498722,4,KS+1991+4
KY,1991,3722328,4,KY+1991+4
LA,1991,4253279,4,LA+1991+4
ME,1991,1237081,4,ME+1991+4
MD,1991,4867641,4,MD+1991+4
MA,1991,6018470,4,MA+1991+4
MI,1991,9400446,4,MI+1991+4
MN,1991,4440859,4,MN+1991+4
MS,1991,2598733,4,MS+1991+4
MO,1991,5170800,4,MO+1991+4
MT,1991,809680,4,MT+1991+4
NE,1991,1595919,4,NE+1991+4
NV,1991,1296172,4,NV+1991+4
NH,1991,1109929,4,NH+1991+4
NJ,1991,7814676,4,NJ+1991+4
NM,1991,1555305,4,NM+1991+4
NY,1991,18122510,4,NY+1991+4
NC,1991,6784280,4,NC+1991+4
ND,1991,635753,4,ND+1991+4
OH,1991,10945762,4,OH+1991+4
OK,1991,3175440,4,OK+1991+4
OR,1991,2928507,4,OR+1991+4
PA,1991,11982164,4,PA+1991+4
RI,1991,1010649,4,RI+1991+4
SC,1991,3570404,4,SC+1991+4
SD,1991,703669,4,SD+1991+4
TN,1991,4966587,4,TN+1991+4
TX,1991,17398005,4,TX+1991+4
UT,1991,1779780,4,UT+1991+4
VT,1991,568606,4,VT+1991+4
VA,1991,6301217,4,VA+1991+4
WA,1991,5025624,4,WA+1991+4
WV,1991,1798735,4,WV+1991+4
WI,1991,4964343,4,WI+1991+4
WY,1991,459260,4,WY+1991+4
PR,1991,,4,PR+1991+4
AL,1991,4099156,5,AL+1991+5
AK,1991,570193,5,AK+1991+5
AZ,1991,3788576,5,AZ+1991+5
AR,1991,2383144,5,AR+1991+5
CA,1991,30470736,5,CA+1991+5
CO,1991,3387119,5,CO+1991+5
CT,1991,3302895,5,CT+1991+5
DE,1991,683080,5,DE+1991+5
DC,1991,600870,5,DC+1991+5
FL,1991,13369798,5,FL+1991+5
GA,1991,6653005,5,GA+1991+5
HI,1991,1136754,5,HI+1991+5
ID,1991,1041316,5,ID+1991+5
IL,1991,11568964,5,IL+1991+5
IN,1991,5616388,5,IN+1991+5
IA,1991,2797613,5,IA+1991+5
KS,1991,2498722,5,KS+1991+5
KY,1991,3722328,5,KY+1991+5
LA,1991,4253279,5,LA+1991+5
ME,1991,1237081,5,ME+1991+5
MD,1991,4867641,5,MD+1991+5
MA,1991,6018470,5,MA+1991+5
MI,1991,9400446,5,MI+1991+5
MN,1991,4440859,5,MN+1991+5
MS,1991,2598733,5,MS+1991+5
MO,1991,5170800,5,MO+1991+5
MT,1991,809680,5,MT+1991+5
NE,1991,1595919,5,NE+1991+5
NV,1991,1296172,5,NV+1991+5
NH,1991,1109929,5,NH+1991+5
NJ,1991,7814676,5,NJ+1991+5
NM,1991,1555305,5,NM+1991+5
NY,1991,18122510,5,NY+1991+5
NC,1991,6784280,5,NC+1991+5
ND,1991,635753,5,ND+1991+5
OH,1991,10945762,5,OH+1991+5
OK,1991,3175440,5,OK+1991+5
OR,1991,2928507,5,OR+1991+5
PA,1991,11982164,5,PA+1991+5
RI,1991,1010649,5,RI+1991+5
SC,1991,3570404,5,SC+1991+5
SD,1991,703669,5,SD+1991+5
TN,1991,4966587,5,TN+1991+5
TX,1991,17398005,5,TX+1991+5
UT,1991,1779780,5,UT+1991+5
VT,1991,568606,5,VT+1991+5
VA,1991,6301217,5,VA+1991+5
WA,1991,5025624,5,WA+1991+5
WV,1991,1798735,5,WV+1991+5
WI,1991,4964343,5,WI+1991+5
WY,1991,459260,5,WY+1991+5
PR,1991,,5,PR+1991+5
AL,1991,4099156,6,AL+1991+6
AK,1991,570193,6,AK+1991+6
AZ,1991,3788576,6,AZ+1991+6
AR,1991,2383144,6,AR+1991+6
CA,1991,30470736,6,CA+1991+6
CO,1991,3387119,6,CO+1991+6
CT,1991,3302895,6,CT+1991+6
DE,1991,683080,6,DE+1991+6
DC,1991,600870,6,DC+1991+6
FL,1991,13369798,6,FL+1991+6
GA,1991,6653005,6,GA+1991+6
HI,1991,1136754,6,HI+1991+6
ID,1991,1041316,6,ID+1991+6
IL,1991,11568964,6,IL+1991+6
IN,1991,5616388,6,IN+1991+6
IA,1991,2797613,6,IA+1991+6
KS,1991,2498722,6,KS+1991+6
KY,1991,3722328,6,KY+1991+6
LA,1991,4253279,6,LA+1991+6
ME,1991,1237081,6,ME+1991+6
MD,1991,4867641,6,MD+1991+6
MA,1991,6018470,6,MA+1991+6
MI,1991,9400446,6,MI+1991+6
MN,1991,4440859,6,MN+1991+6
MS,1991,2598733,6,MS+1991+6
MO,1991,5170800,6,MO+1991+6
MT,1991,809680,6,MT+1991+6
NE,1991,1595919,6,NE+1991+6
NV,1991,1296172,6,NV+1991+6
NH,1991,1109929,6,NH+1991+6
NJ,1991,7814676,6,NJ+1991+6
NM,1991,1555305,6,NM+1991+6
NY,1991,18122510,6,NY+1991+6
NC,1991,6784280,6,NC+1991+6
ND,1991,635753,6,ND+1991+6
OH,1991,10945762,6,OH+1991+6
OK,1991,3175440,6,OK+1991+6
OR,1991,2928507,6,OR+1991+6
PA,1991,11982164,6,PA+1991+6
RI,1991,1010649,6,RI+1991+6
SC,1991,3570404,6,SC+1991+6
SD,1991,703669,6,SD+1991+6
TN,1991,4966587,6,TN+1991+6
TX,1991,17398005,6,TX+1991+6
UT,1991,1779780,6,UT+1991+6
VT,1991,568606,6,VT+1991+6
VA,1991,6301217,6,VA+1991+6
WA,1991,5025624,6,WA+1991+6
WV,1991,1798735,6,WV+1991+6
WI,1991,4964343,6,WI+1991+6
WY,1991,459260,6,WY+1991+6
PR,1991,,6,PR+1991+6
AL,1991,4099156,7,AL+1991+7
AK,1991,570193,7,AK+1991+7
AZ,1991,3788576,7,AZ+1991+7
AR,1991,2383144,7,AR+1991+7
CA,1991,30470736,7,CA+1991+7
CO,1991,3387119,7,CO+1991+7
CT,1991,3302895,7,CT+1991+7
DE,1991,683080,7,DE+1991+7
DC,1991,600870,7,DC+1991+7
FL,1991,13369798,7,FL+1991+7
GA,1991,6653005,7,GA+1991+7
HI,1991,1136754,7,HI+1991+7
ID,1991,1041316,7,ID+1991+7
IL,1991,11568964,7,IL+1991+7
IN,1991,5616388,7,IN+1991+7
IA,1991,2797613,7,IA+1991+7
KS,1991,2498722,7,KS+1991+7
KY,1991,3722328,7,KY+1991+7
LA,1991,4253279,7,LA+1991+7
ME,1991,1237081,7,ME+1991+7
MD,1991,4867641,7,MD+1991+7
MA,1991,6018470,7,MA+1991+7
MI,1991,9400446,7,MI+1991+7
MN,1991,4440859,7,MN+1991+7
MS,1991,2598733,7,MS+1991+7
MO,1991,5170800,7,MO+1991+7
MT,1991,809680,7,MT+1991+7
NE,1991,1595919,7,NE+1991+7
NV,1991,1296172,7,NV+1991+7
NH,1991,1109929,7,NH+1991+7
NJ,1991,7814676,7,NJ+1991+7
NM,1991,1555305,7,NM+1991+7
NY,1991,18122510,7,NY+1991+7
NC,1991,6784280,7,NC+1991+7
ND,1991,635753,7,ND+1991+7
OH,1991,10945762,7,OH+1991+7
OK,1991,3175440,7,OK+1991+7
OR,1991,2928507,7,OR+1991+7
PA,1991,11982164,7,PA+1991+7
RI,1991,1010649,7,RI+1991+7
SC,1991,3570404,7,SC+1991+7
SD,1991,703669,7,SD+1991+7
TN,1991,4966587,7,TN+1991+7
TX,1991,17398005,7,TX+1991+7
UT,1991,1779780,7,UT+1991+7
VT,1991,568606,7,VT+1991+7
VA,1991,6301217,7,VA+1991+7
WA,1991,5025624,7,WA+1991+7
WV,1991,1798735,7,WV+1991+7
WI,1991,4964343,7,WI+1991+7
WY,1991,459260,7,WY+1991+7
PR,1991,,7,PR+1991+7
AL,1991,4099156,8,AL+1991+8
AK,1991,570193,8,AK+1991+8
AZ,1991,3788576,8,AZ+1991+8
AR,1991,2383144,8,AR+1991+8
CA,1991,30470736,8,CA+1991+8
CO,1991,3387119,8,CO+1991+8
CT,1991,3302895,8,CT+1991+8
DE,1991,683080,8,DE+1991+8
DC,1991,600870,8,DC+1991+8
FL,1991,13369798,8,FL+1991+8
GA,1991,6653005,8,GA+1991+8
HI,1991,1136754,8,HI+1991+8
ID,1991,1041316,8,ID+1991+8
IL,1991,11568964,8,IL+1991+8
IN,1991,5616388,8,IN+1991+8
IA,1991,2797613,8,IA+1991+8
KS,1991,2498722,8,KS+1991+8
KY,1991,3722328,8,KY+1991+8
LA,1991,4253279,8,LA+1991+8
ME,1991,1237081,8,ME+1991+8
MD,1991,4867641,8,MD+1991+8
MA,1991,6018470,8,MA+1991+8
MI,1991,9400446,8,MI+1991+8
MN,1991,4440859,8,MN+1991+8
MS,1991,2598733,8,MS+1991+8
MO,1991,5170800,8,MO+1991+8
MT,1991,809680,8,MT+1991+8
NE,1991,1595919,8,NE+1991+8
NV,1991,1296172,8,NV+1991+8
NH,1991,1109929,8,NH+1991+8
NJ,1991,7814676,8,NJ+1991+8
NM,1991,1555305,8,NM+1991+8
NY,1991,18122510,8,NY+1991+8
NC,1991,6784280,8,NC+1991+8
ND,1991,635753,8,ND+1991+8
OH,1991,10945762,8,OH+1991+8
OK,1991,3175440,8,OK+1991+8
OR,1991,2928507,8,OR+1991+8
PA,1991,11982164,8,PA+1991+8
RI,1991,1010649,8,RI+1991+8
SC,1991,3570404,8,SC+1991+8
SD,1991,703669,8,SD+1991+8
TN,1991,4966587,8,TN+1991+8
TX,1991,17398005,8,TX+1991+8
UT,1991,1779780,8,UT+1991+8
VT,1991,568606,8,VT+1991+8
VA,1991,6301217,8,VA+1991+8
WA,1991,5025624,8,WA+1991+8
WV,1991,1798735,8,WV+1991+8
WI,1991,4964343,8,WI+1991+8
WY,1991,459260,8,WY+1991+8
PR,1991,,8,PR+1991+8
AL,1991,4099156,9,AL+1991+9
AK,1991,570193,9,AK+1991+9
AZ,1991,3788576,9,AZ+1991+9
AR,1991,2383144,9,AR+1991+9
CA,1991,30470736,9,CA+1991+9
CO,1991,3387119,9,CO+1991+9
CT,1991,3302895,9,CT+1991+9
DE,1991,683080,9,DE+1991+9
DC,1991,600870,9,DC+1991+9
FL,1991,13369798,9,FL+1991+9
GA,1991,6653005,9,GA+1991+9
HI,1991,1136754,9,HI+1991+9
ID,1991,1041316,9,ID+1991+9
IL,1991,11568964,9,IL+1991+9
IN,1991,5616388,9,IN+1991+9
IA,1991,2797613,9,IA+1991+9
KS,1991,2498722,9,KS+1991+9
KY,1991,3722328,9,KY+1991+9
LA,1991,4253279,9,LA+1991+9
ME,1991,1237081,9,ME+1991+9
MD,1991,4867641,9,MD+1991+9
MA,1991,6018470,9,MA+1991+9
MI,1991,9400446,9,MI+1991+9
MN,1991,4440859,9,MN+1991+9
MS,1991,2598733,9,MS+1991+9
MO,1991,5170800,9,MO+1991+9
MT,1991,809680,9,MT+1991+9
NE,1991,1595919,9,NE+1991+9
NV,1991,1296172,9,NV+1991+9
NH,1991,1109929,9,NH+1991+9
NJ,1991,7814676,9,NJ+1991+9
NM,1991,1555305,9,NM+1991+9
NY,1991,18122510,9,NY+1991+9
NC,1991,6784280,9,NC+1991+9
ND,1991,635753,9,ND+1991+9
OH,1991,10945762,9,OH+1991+9
OK,1991,3175440,9,OK+1991+9
OR,1991,2928507,9,OR+1991+9
PA,1991,11982164,9,PA+1991+9
RI,1991,1010649,9,RI+1991+9
SC,1991,3570404,9,SC+1991+9
SD,1991,703669,9,SD+1991+9
TN,1991,4966587,9,TN+1991+9
TX,1991,17398005,9,TX+1991+9
UT,1991,1779780,9,UT+1991+9
VT,1991,568606,9,VT+1991+9
VA,1991,6301217,9,VA+1991+9
WA,1991,5025624,9,WA+1991+9
WV,1991,1798735,9,WV+1991+9
WI,1991,4964343,9,WI+1991+9
WY,1991,459260,9,WY+1991+9
PR,1991,,9,PR+1991+9
AL,1991,4099156,10,AL+1991+10
AK,1991,570193,10,AK+1991+10
AZ,1991,3788576,10,AZ+1991+10
AR,1991,2383144,10,AR+1991+10
CA,1991,30470736,10,CA+1991+10
CO,1991,3387119,10,CO+1991+10
CT,1991,3302895,10,CT+1991+10
DE,1991,683080,10,DE+1991+10
DC,1991,600870,10,DC+1991+10
FL,1991,13369798,10,FL+1991+10
GA,1991,6653005,10,GA+1991+10
HI,1991,1136754,10,HI+1991+10
ID,1991,1041316,10,ID+1991+10
IL,1991,11568964,10,IL+1991+10
IN,1991,5616388,10,IN+1991+10
IA,1991,2797613,10,IA+1991+10
KS,1991,2498722,10,KS+1991+10
KY,1991,3722328,10,KY+1991+10
LA,1991,4253279,10,LA+1991+10
ME,1991,1237081,10,ME+1991+10
MD,1991,4867641,10,MD+1991+10
MA,1991,6018470,10,MA+1991+10
MI,1991,9400446,10,MI+1991+10
MN,1991,4440859,10,MN+1991+10
MS,1991,2598733,10,MS+1991+10
MO,1991,5170800,10,MO+1991+10
MT,1991,809680,10,MT+1991+10
NE,1991,1595919,10,NE+1991+10
NV,1991,1296172,10,NV+1991+10
NH,1991,1109929,10,NH+1991+10
NJ,1991,7814676,10,NJ+1991+10
NM,1991,1555305,10,NM+1991+10
NY,1991,18122510,10,NY+1991+10
NC,1991,6784280,10,NC+1991+10
ND,1991,635753,10,ND+1991+10
OH,1991,10945762,10,OH+1991+10
OK,1991,3175440,10,OK+1991+10
OR,1991,2928507,10,OR+1991+10
PA,1991,11982164,10,PA+1991+10
RI,1991,1010649,10,RI+1991+10
SC,1991,3570404,10,SC+1991+10
SD,1991,703669,10,SD+1991+10
TN,1991,4966587,10,TN+1991+10
TX,1991,17398005,10,TX+1991+10
UT,1991,1779780,10,UT+1991+10
VT,1991,568606,10,VT+1991+10
VA,1991,6301217,10,VA+1991+10
WA,1991,5025624,10,WA+1991+10
WV,1991,1798735,10,WV+1991+10
WI,1991,4964343,10,WI+1991+10
WY,1991,459260,10,WY+1991+10
PR,1991,,10,PR+1991+10
AL,1991,4099156,11,AL+1991+11
AK,1991,570193,11,AK+1991+11
AZ,1991,3788576,11,AZ+1991+11
AR,1991,2383144,11,AR+1991+11
CA,1991,30470736,11,CA+1991+11
CO,1991,3387119,11,CO+1991+11
CT,1991,3302895,11,CT+1991+11
DE,1991,683080,11,DE+1991+11
DC,1991,600870,11,DC+1991+11
FL,1991,13369798,11,FL+1991+11
GA,1991,6653005,11,GA+1991+11
HI,1991,1136754,11,HI+1991+11
ID,1991,1041316,11,ID+1991+11
IL,1991,11568964,11,IL+1991+11
IN,1991,5616388,11,IN+1991+11
IA,1991,2797613,11,IA+1991+11
KS,1991,2498722,11,KS+1991+11
KY,1991,3722328,11,KY+1991+11
LA,1991,4253279,11,LA+1991+11
ME,1991,1237081,11,ME+1991+11
MD,1991,4867641,11,MD+1991+11
MA,1991,6018470,11,MA+1991+11
MI,1991,9400446,11,MI+1991+11
MN,1991,4440859,11,MN+1991+11
MS,1991,2598733,11,MS+1991+11
MO,1991,5170800,11,MO+1991+11
MT,1991,809680,11,MT+1991+11
NE,1991,1595919,11,NE+1991+11
NV,1991,1296172,11,NV+1991+11
NH,1991,1109929,11,NH+1991+11
NJ,1991,7814676,11,NJ+1991+11
NM,1991,1555305,11,NM+1991+11
NY,1991,18122510,11,NY+1991+11
NC,1991,6784280,11,NC+1991+11
ND,1991,635753,11,ND+1991+11
OH,1991,10945762,11,OH+1991+11
OK,1991,3175440,11,OK+1991+11
OR,1991,2928507,11,OR+1991+11
PA,1991,11982164,11,PA+1991+11
RI,1991,1010649,11,RI+1991+11
SC,1991,3570404,11,SC+1991+11
SD,1991,703669,11,SD+1991+11
TN,1991,4966587,11,TN+1991+11
TX,1991,17398005,11,TX+1991+11
UT,1991,1779780,11,UT+1991+11
VT,1991,568606,11,VT+1991+11
VA,1991,6301217,11,VA+1991+11
WA,1991,5025624,11,WA+1991+11
WV,1991,1798735,11,WV+1991+11
WI,1991,4964343,11,WI+1991+11
WY,1991,459260,11,WY+1991+11
PR,1991,,11,PR+1991+11
AL,1991,4099156,12,AL+1991+12
AK,1991,570193,12,AK+1991+12
AZ,1991,3788576,12,AZ+1991+12
AR,1991,2383144,12,AR+1991+12
CA,1991,30470736,12,CA+1991+12
CO,1991,3387119,12,CO+1991+12
CT,1991,3302895,12,CT+1991+12
DE,1991,683080,12,DE+1991+12
DC,1991,600870,12,DC+1991+12
FL,1991,13369798,12,FL+1991+12
GA,1991,6653005,12,GA+1991+12
HI,1991,1136754,12,HI+1991+12
ID,1991,1041316,12,ID+1991+12
IL,1991,11568964,12,IL+1991+12
IN,1991,5616388,12,IN+1991+12
IA,1991,2797613,12,IA+1991+12
KS,1991,2498722,12,KS+1991+12
KY,1991,3722328,12,KY+1991+12
LA,1991,4253279,12,LA+1991+12
ME,1991,1237081,12,ME+1991+12
MD,1991,4867641,12,MD+1991+12
MA,1991,6018470,12,MA+1991+12
MI,1991,9400446,12,MI+1991+12
MN,1991,4440859,12,MN+1991+12
MS,1991,2598733,12,MS+1991+12
MO,1991,5170800,12,MO+1991+12
MT,1991,809680,12,MT+1991+12
NE,1991,1595919,12,NE+1991+12
NV,1991,1296172,12,NV+1991+12
NH,1991,1109929,12,NH+1991+12
NJ,1991,7814676,12,NJ+1991+12
NM,1991,1555305,12,NM+1991+12
NY,1991,18122510,12,NY+1991+12
NC,1991,6784280,12,NC+1991+12
ND,1991,635753,12,ND+1991+12
OH,1991,10945762,12,OH+1991+12
OK,1991,3175440,12,OK+1991+12
OR,1991,2928507,12,OR+1991+12
PA,1991,11982164,12,PA+1991+12
RI,1991,1010649,12,RI+1991+12
SC,1991,3570404,12,SC+1991+12
SD,1991,703669,12,SD+1991+12
TN,1991,4966587,12,TN+1991+12
TX,1991,17398005,12,TX+1991+12
UT,1991,1779780,12,UT+1991+12
VT,1991,568606,12,VT+1991+12
VA,1991,6301217,12,VA+1991+12
WA,1991,5025624,12,WA+1991+12
WV,1991,1798735,12,WV+1991+12
WI,1991,4964343,12,WI+1991+12
WY,1991,459260,12,WY+1991+12
PR,1991,,12,PR+1991+12
AL,1992,4154014,1,AL+1992+1
AK,1992,588736,1,AK+1992+1
AZ,1992,3915740,1,AZ+1992+1
AR,1992,2415984,1,AR+1992+1
CA,1992,30974659,1,CA+1992+1
CO,1992,3495939,1,CO+1992+1
CT,1992,3300712,1,CT+1992+1
DE,1992,694927,1,DE+1992+1
DC,1992,597567,1,DC+1992+1
FL,1992,13650553,1,FL+1992+1
GA,1992,6817203,1,GA+1992+1
HI,1992,1158613,1,HI+1992+1
ID,1992,1071685,1,ID+1992+1
IL,1992,11694184,1,IL+1992+1
IN,1992,5674547,1,IN+1992+1
IA,1992,2818401,1,IA+1992+1
KS,1992,2532395,1,KS+1992+1
KY,1992,3765469,1,KY+1992+1
LA,1992,4293003,1,LA+1992+1
ME,1992,1238508,1,ME+1992+1
MD,1992,4923369,1,MD+1992+1
MA,1992,6028709,1,MA+1992+1
MI,1992,9479065,1,MI+1992+1
MN,1992,4495572,1,MN+1992+1
MS,1992,2623734,1,MS+1992+1
MO,1992,5217101,1,MO+1992+1
MT,1992,825770,1,MT+1992+1
NE,1992,1611687,1,NE+1992+1
NV,1992,1351367,1,NV+1992+1
NH,1992,1117785,1,NH+1992+1
NJ,1992,7880508,1,NJ+1992+1
NM,1992,1595442,1,NM+1992+1
NY,1992,18246653,1,NY+1992+1
NC,1992,6897214,1,NC+1992+1
ND,1992,638223,1,ND+1992+1
OH,1992,11029431,1,OH+1992+1
OK,1992,3220517,1,OK+1992+1
OR,1992,2991755,1,OR+1992+1
PA,1992,12049450,1,PA+1992+1
RI,1992,1012581,1,RI+1992+1
SC,1992,3620464,1,SC+1992+1
SD,1992,712801,1,SD+1992+1
TN,1992,5049742,1,TN+1992+1
TX,1992,17759738,1,TX+1992+1
UT,1992,1836799,1,UT+1992+1
VT,1992,572751,1,VT+1992+1
VA,1992,6414307,1,VA+1992+1
WA,1992,5160757,1,WA+1992+1
WV,1992,1806451,1,WV+1992+1
WI,1992,5025398,1,WI+1992+1
WY,1992,466251,1,WY+1992+1
PR,1992,,1,PR+1992+1
AL,1992,4154014,2,AL+1992+2
AK,1992,588736,2,AK+1992+2
AZ,1992,3915740,2,AZ+1992+2
AR,1992,2415984,2,AR+1992+2
CA,1992,30974659,2,CA+1992+2
CO,1992,3495939,2,CO+1992+2
CT,1992,3300712,2,CT+1992+2
DE,1992,694927,2,DE+1992+2
DC,1992,597567,2,DC+1992+2
FL,1992,13650553,2,FL+1992+2
GA,1992,6817203,2,GA+1992+2
HI,1992,1158613,2,HI+1992+2
ID,1992,1071685,2,ID+1992+2
IL,1992,11694184,2,IL+1992+2
IN,1992,5674547,2,IN+1992+2
IA,1992,2818401,2,IA+1992+2
KS,1992,2532395,2,KS+1992+2
KY,1992,3765469,2,KY+1992+2
LA,1992,4293003,2,LA+1992+2
ME,1992,1238508,2,ME+1992+2
MD,1992,4923369,2,MD+1992+2
MA,1992,6028709,2,MA+1992+2
MI,1992,9479065,2,MI+1992+2
MN,1992,4495572,2,MN+1992+2
MS,1992,2623734,2,MS+1992+2
MO,1992,5217101,2,MO+1992+2
MT,1992,825770,2,MT+1992+2
NE,1992,1611687,2,NE+1992+2
NV,1992,1351367,2,NV+1992+2
NH,1992,1117785,2,NH+1992+2
NJ,1992,7880508,2,NJ+1992+2
NM,1992,1595442,2,NM+1992+2
NY,1992,18246653,2,NY+1992+2
NC,1992,6897214,2,NC+1992+2
ND,1992,638223,2,ND+1992+2
OH,1992,11029431,2,OH+1992+2
OK,1992,3220517,2,OK+1992+2
OR,1992,2991755,2,OR+1992+2
PA,1992,12049450,2,PA+1992+2
RI,1992,1012581,2,RI+1992+2
SC,1992,3620464,2,SC+1992+2
SD,1992,712801,2,SD+1992+2
TN,1992,5049742,2,TN+1992+2
TX,1992,17759738,2,TX+1992+2
UT,1992,1836799,2,UT+1992+2
VT,1992,572751,2,VT+1992+2
VA,1992,6414307,2,VA+1992+2
WA,1992,5160757,2,WA+1992+2
WV,1992,1806451,2,WV+1992+2
WI,1992,5025398,2,WI+1992+2
WY,1992,466251,2,WY+1992+2
PR,1992,,2,PR+1992+2
AL,1992,4154014,3,AL+1992+3
AK,1992,588736,3,AK+1992+3
AZ,1992,3915740,3,AZ+1992+3
AR,1992,2415984,3,AR+1992+3
CA,1992,30974659,3,CA+1992+3
CO,1992,3495939,3,CO+1992+3
CT,1992,3300712,3,CT+1992+3
DE,1992,694927,3,DE+1992+3
DC,1992,597567,3,DC+1992+3
FL,1992,13650553,3,FL+1992+3
GA,1992,6817203,3,GA+1992+3
HI,1992,1158613,3,HI+1992+3
ID,1992,1071685,3,ID+1992+3
IL,1992,11694184,3,IL+1992+3
IN,1992,5674547,3,IN+1992+3
IA,1992,2818401,3,IA+1992+3
KS,1992,2532395,3,KS+1992+3
KY,1992,3765469,3,KY+1992+3
LA,1992,4293003,3,LA+1992+3
ME,1992,1238508,3,ME+1992+3
MD,1992,4923369,3,MD+1992+3
MA,1992,6028709,3,MA+1992+3
MI,1992,9479065,3,MI+1992+3
MN,1992,4495572,3,MN+1992+3
MS,1992,2623734,3,MS+1992+3
MO,1992,5217101,3,MO+1992+3
MT,1992,825770,3,MT+1992+3
NE,1992,1611687,3,NE+1992+3
NV,1992,1351367,3,NV+1992+3
NH,1992,1117785,3,NH+1992+3
NJ,1992,7880508,3,NJ+1992+3
NM,1992,1595442,3,NM+1992+3
NY,1992,18246653,3,NY+1992+3
NC,1992,6897214,3,NC+1992+3
ND,1992,638223,3,ND+1992+3
OH,1992,11029431,3,OH+1992+3
OK,1992,3220517,3,OK+1992+3
OR,1992,2991755,3,OR+1992+3
PA,1992,12049450,3,PA+1992+3
RI,1992,1012581,3,RI+1992+3
SC,1992,3620464,3,SC+1992+3
SD,1992,712801,3,SD+1992+3
TN,1992,5049742,3,TN+1992+3
TX,1992,17759738,3,TX+1992+3
UT,1992,1836799,3,UT+1992+3
VT,1992,572751,3,VT+1992+3
VA,1992,6414307,3,VA+1992+3
WA,1992,5160757,3,WA+1992+3
WV,1992,1806451,3,WV+1992+3
WI,1992,5025398,3,WI+1992+3
WY,1992,466251,3,WY+1992+3
PR,1992,,3,PR+1992+3
AL,1992,4154014,4,AL+1992+4
AK,1992,588736,4,AK+1992+4
AZ,1992,3915740,4,AZ+1992+4
AR,1992,2415984,4,AR+1992+4
